exerciseId,name,intensity,duration,equipment_required,difficulty,cardio_focus,strength_focus,flexibility_focus,calories_burned,muscle_group,space_required,skill_level,injury_risk,popularity
116,仰卧起坐_116,0.843253891053937,0.14285714285714285,0.0,0.4035775899925665,0.4546223602878002,0.3938001985632927,0.20507848487519487,0.9292929292929293,0.4444444444444444,0.7001487840047411,0.1491633901028968,0.2815338249996695,0.06256343180069047
117,登山跑_117,0.21699170860517522,0.673469387755102,1.0,0.22501441553163903,0.9730750257311116,0.4441479187603728,0.6800443016833805,0.8535353535353534,0.0,0.8081952122632802,0.24035961770884007,0.2786789994085846,0.029715674640099138
118,开合跳_118,0.5548675117995358,0.6122448979591837,1.0,0.40286080811429514,0.7143111740796164,0.2312736301142633,0.469846603243105,0.8358585858585857,0.4444444444444444,0.14317496774796853,0.8947734190395401,0.4478903069652767,0.4826337959069806
119,战绳_119,0.635869643002008,0.1836734693877551,1.0,0.44848056010814663,0.6735835775495949,0.830089242184954,0.6699574414607087,0.6111111111111112,0.7777777777777778,0.16857011927508309,0.04084803718709358,0.022828913308331332,0.3663164765388652
120,跑步_120,0.7591386520661804,0.5510204081632653,1.0,0.7395787000410544,0.4734083924295357,0.2722801648397608,0.8280839011286516,0.7247474747474748,0.2222222222222222,0.9136765141706581,0.8547897166393156,0.17536703124353925,0.3429351371684276
121,深蹲_121,0.23720170398423146,0.3877551020408163,1.0,0.34538966709101737,0.3953574566615151,0.36769534154967115,0.850789563500084,0.8787878787878787,0.5555555555555556,0.17991330701170066,0.40647258003076364,0.0004199049489166054,0.8084320299714554
122,卧推_122,0.2352107304939419,0.1836734693877551,1.0,0.21963795467362668,0.5462247057993443,0.161125741138475,0.7954740456964012,0.7095959595959597,0.4444444444444444,0.8396071530749672,0.941821359045662,0.8815133707994768,0.5379862942517353
123,引体向上_123,0.9965519392244463,0.46938775510204084,1.0,0.3416390465879133,0.7560819826192502,0.13221406788671763,0.38601903591238523,0.8282828282828282,0.7777777777777778,0.40259269865108843,0.06147856213697735,0.7319017820733321,0.434495765295068
124,瑜伽_124,0.7804245542392751,0.3469387755102041,0.0,0.05384022104079131,0.033318890408342246,0.4289456970559383,0.4235582292212348,0.8358585858585857,0.5555555555555556,0.9394128563502923,0.8628795343922646,0.8571889739245734,0.7354415165275416
125,平板支撑_125,0.39654933598651865,0.7959183673469388,0.0,0.6540551808396022,0.11755063934336203,0.661497386488555,0.8671608778300315,0.19696969696969693,0.3333333333333333,0.47309743634947476,0.8944080651840157,0.732447391481984,0.8721993368435963
126,波比跳_126,0.38621182524824493,0.32653061224489793,0.0,0.48109150512008564,0.5477653096753774,0.5969597994255352,0.7532945638752597,0.7803030303030302,0.1111111111111111,0.539321415118817,0.19533822227011222,0.5243392803452835,0.7381528340705175
127,俯卧撑_127,0.10071719925398949,0.5102040816326531,1.0,0.06732404999577887,0.18245093768423326,0.3181125184688787,0.9544814639511051,0.7020202020202021,0.4444444444444444,0.11775385074089686,0.26863226144340857,0.2756179305483396,0.7130456479210026
128,硬拉_128,0.10743052997371372,0.6122448979591837,1.0,0.40654700256363546,0.6108177727301481,0.08393336033694163,0.3144554039593214,0.10858585858585854,0.6666666666666666,0.3615149539350398,0.7598853564716039,0.5724709499799592,0.25152072232210915
129,划船_129,0.9720471233484707,0.30612244897959184,0.0,0.2231401044693851,0.6888531299364425,0.06509303740840464,0.6907647569800843,0.6893939393939394,0.1111111111111111,0.14336241926808516,0.9824379556997712,0.5052920316453339,0.2955275502477892
130,单车_130,0.05396905146815839,0.5714285714285714,1.0,0.867752996076873,0.8366067340526443,0.23121456183502634,0.8839701382854332,0.27020202020202017,0.4444444444444444,0.972650472120198,0.7746522279843836,0.5563993962394261,0.4101291396818874
131,游泳_131,0.2564543563861376,0.8367346938775511,1.0,0.35950462796870614,0.2093500297307261,0.6652675273446572,0.9280358342851923,0.06313131313131311,1.0,0.841135291027963,0.6834394915018689,0.9511450956218774,0.4094350566747323
132,拉伸_132,0.7730394526688443,0.9387755102040817,1.0,0.27789401429387395,0.7535988432061764,0.5952297940092536,0.2240670630138025,0.5934343434343434,0.8888888888888888,0.9554439350778513,0.8845753903344004,0.8770923881100191,0.6467352049083465
133,普拉提_133,0.46618265759105637,0.16326530612244897,1.0,0.5935348808242041,0.9675032491965074,0.35952102103877237,0.402492541033765,0.202020202020202,0.5555555555555556,0.19286853058335202,0.20965179380568505,0.497047070365435,0.25790039037874346
134,箭步蹲_134,0.4155654554571735,0.16326530612244897,1.0,0.20995118176424335,0.0,0.7728411336941095,0.3083248787643797,0.6717171717171717,0.6666666666666666,0.17320497397328774,0.8083824379483615,0.6224284780609632,0.6453555082117259
135,哑铃弯举_135,0.9261454389879357,0.9183673469387755,1.0,0.9393264303389142,0.0733109350670475,0.3099485991321279,0.1788428471648928,0.9065656565656565,0.5555555555555556,0.9872189418352877,0.22186365954981166,0.2779834125376876,0.9155991658850208
136,仰卧起坐_136,0.8130723756919597,0.7346938775510204,0.0,0.5089061985177408,0.17042731130022887,0.9958269058446182,0.7348488593776932,0.98989898989899,1.0,0.622707757334601,0.9390812438121073,0.9250637733244251,0.6112478217203589
137,登山跑_137,0.5023301296753939,0.4489795918367347,1.0,0.9308299898529597,0.7386815689488616,0.3018485470886728,0.5318227220065971,0.14141414141414138,1.0,0.811428379216342,0.661778678281417,0.9094263806474339,0.4604185970521402
138,开合跳_138,0.5029576883879776,0.40816326530612246,0.0,0.6173498696867488,0.8143659869011488,0.555558761912126,0.8558228392920847,0.007575757575757547,1.0,0.3591465067358088,0.6078322428786123,0.34145820710982056,0.20280011749462737
139,战绳_139,0.29903923933698984,0.16326530612244897,1.0,0.8205683912209789,0.34940946656945265,0.036462686582477914,0.8945407730854088,0.4494949494949495,1.0,0.40282313026184974,0.47497298076568056,0.33016813773705855,0.5187438359554376
140,跑步_140,0.8930733279655079,0.2653061224489796,1.0,0.9612957715855157,0.2921751733282444,0.2190634133227053,0.9842313917277405,0.8030303030303029,0.3333333333333333,0.6007738477134764,0.3966086786846787,0.55165785517894,0.12407942812782988
141,深蹲_141,0.786526465871998,0.7755102040816326,1.0,0.20728322364331475,0.9378631091052227,0.578289917743461,0.0670870511133355,0.648989898989899,0.6666666666666666,0.9969590975179653,0.6123313855897466,0.4202089036637372,0.921889513884966
142,卧推_142,0.3605373652117134,0.3673469387755102,1.0,0.8984728471677365,0.4235321828056191,0.2991886947370215,0.026815768524577222,0.053030303030303004,0.7777777777777778,0.12370880218297636,0.20125460657773112,0.3775921032547292,0.13118989342395
143,引体向上_143,0.9360581612931883,0.673469387755102,1.0,0.4019889309650605,0.5962331756576187,0.9248852687356117,0.032564426546573905,0.9924242424242424,0.4444444444444444,0.4830131148181202,0.6584977111932742,0.4663451760879613,0.2743696756548859
144,瑜伽_144,0.2965735973405146,0.4489795918367347,1.0,0.3782282594769485,0.48653052746836245,0.933735359887175,0.04696284561577591,0.23232323232323232,0.0,0.17200861781487717,0.6332163957776675,0.3681042832504502,0.92351070523917
145,平板支撑_145,0.7936407805513132,0.9795918367346939,1.0,0.5328913005039884,0.4187265599700448,0.6728233292262011,0.6735696371862308,0.904040404040404,1.0,0.430876015093268,0.016507895331493754,0.45816037583806407,0.896816001239007
146,波比跳_146,0.641571301471597,0.16326530612244897,0.0,0.7778576191767302,0.7849932600875728,0.3930452594930463,0.36160410343060284,0.2752525252525252,0.2222222222222222,0.5462341899993609,0.45386727775560737,0.333790904708325,0.6497254845538504
147,俯卧撑_147,0.7853284916323462,0.5918367346938775,1.0,0.9202512756439803,0.11996426423161038,0.4879545901672286,0.6449048468517982,0.7929292929292927,1.0,0.9022297532947221,0.6832436880425194,0.8281857554533513,0.6663433138104548
148,硬拉_148,0.34345225541621177,0.673469387755102,0.0,0.40981934296655537,0.8258537054438488,0.7110999775193991,0.8329260728301089,0.7348484848484849,0.8888888888888888,0.8262992157191014,0.9623259562294435,0.9538428232744841,0.3225142261425975
149,划船_149,0.3916398396640769,0.32653061224489793,1.0,0.5495679911529702,0.3190495337722634,0.19720401513221733,0.501124771063609,0.46717171717171707,0.0,0.6752372750220285,0.09350164038948426,0.3007343147371988,0.7648198549660647
150,单车_150,0.43489880252155505,0.16326530612244897,1.0,0.22269292726138187,0.46894483234940326,0.2537163914314481,0.062256407487247034,0.7095959595959597,0.2222222222222222,0.91248931391829,0.5119758928165856,0.7978466539828721,0.23646478392424133
151,游泳_151,0.4595610982323212,0.2653061224489796,0.0,0.638707677504257,0.8871165964476293,0.687416527490739,0.3862289436055495,0.40909090909090906,0.5555555555555556,0.5825735990700754,0.5185350296941587,0.12558127270157396,0.32358555467269023
152,拉伸_152,0.6999277571509976,1.0,1.0,0.7711169109007032,0.8101640882385981,0.7575245831556323,0.08765776490702247,0.7651515151515152,0.0,0.22133984414913063,0.566426363932662,0.3458360893691799,0.7144601227055678
153,普拉提_153,0.6947313126187135,0.1836734693877551,1.0,0.22725783872627492,0.07248040178561593,0.4464314602241614,0.20880313326990008,0.5202020202020201,0.1111111111111111,0.6210668278356934,0.3318158187321756,0.5031875240762179,0.3731709075924779
154,箭步蹲_154,0.8664391428387682,1.0,1.0,0.8609765505992326,0.7023816622354242,0.16770975007407893,0.740266291496824,0.2045454545454545,0.3333333333333333,0.9017893825934802,0.3241798735808754,0.4554109941497422,0.0424055898424015
155,哑铃弯举_155,0.09447805850070508,0.24489795918367346,1.0,0.5160300813032923,0.6449304673252656,0.7434411270853571,0.8364396744634337,0.7070707070707071,1.0,0.2858862697113342,0.13036340254905143,0.7065428221060447,0.7721687055524635
156,仰卧起坐_156,0.32412238887331213,0.9795918367346939,1.0,0.9019152805748778,0.626640823134677,0.8948601089588889,0.8901918082338716,0.51010101010101,0.5555555555555556,0.5937693244649924,0.24239800666215705,0.07117972694808099,0.31611683652502004
157,登山跑_157,0.8589980366955721,0.8571428571428571,1.0,0.7275364287681136,0.48352401642080256,0.9125692378324678,0.6955649634157341,0.8813131313131312,0.4444444444444444,0.46094409164849537,0.7915663896030241,0.0051741069046512605,0.5891848727874298
158,开合跳_158,0.02187269027193299,0.7959183673469388,1.0,0.612031214230359,0.27506464292240496,0.2776381171475253,0.1199481738147354,0.8434343434343433,0.1111111111111111,0.2117566643212654,0.2749272979429507,0.7687648454457858,0.07863559000438348
159,战绳_159,0.8950254421655331,1.0,0.0,0.6833866947502877,0.8590845823130401,0.36216899686741283,0.17089865100413054,0.8434343434343433,0.7777777777777778,0.1812303480616126,0.9715071915641523,0.38252593661221057,0.5544739067024749
160,跑步_160,0.20846508382534915,0.3469387755102041,0.0,0.31626460024225655,0.8061959814706334,0.24993878501700656,0.15793343937812412,0.4924242424242424,0.6666666666666666,1.0,0.4117023405455263,0.3962713029600046,0.7619766576885019
161,深蹲_161,0.0612222207435482,0.5102040816326531,1.0,0.6687748478632372,0.7997110039212931,0.6333451504178554,0.42862554972080136,0.02272727272727271,0.1111111111111111,0.14529648752924837,0.11624326078588924,0.9319914634546573,0.5080071041920062
162,卧推_162,0.048349950135340804,0.7755102040816326,1.0,0.478804229754208,0.5952001844641086,0.45832728484613333,0.9335273691983562,0.13888888888888887,0.6666666666666666,0.9943767421738089,0.9392119062393747,0.7312109349067483,0.05198604465221213
163,引体向上_163,1.0,0.8775510204081632,1.0,0.5402519712673447,0.21696642068353572,0.14316058597461354,0.06763904172338336,0.6843434343434344,0.1111111111111111,0.64556182880428,0.29449448073889584,0.27430927309783687,0.7882742765973304
164,瑜伽_164,0.9813823068245039,0.6530612244897959,1.0,0.9578270286396522,0.037207805883748044,0.10297929717279838,0.5155928959174811,0.5909090909090909,0.7777777777777778,0.4162989013232551,0.6145769647546625,0.7643851640369768,0.9342137105187478
165,平板支撑_165,0.1757940132351317,0.061224489795918366,1.0,0.8095577660759229,0.2911033529730737,0.5001716555736124,0.20296554431450464,0.11111111111111106,0.4444444444444444,0.20600533574218322,0.5471282245043041,0.41836289003494476,0.04902216430020332
166,波比跳_166,0.41153161546959627,0.2857142857142857,1.0,0.3058372908516326,0.4419482065966098,0.7744575307068742,0.67113568685489,0.37878787878787873,0.0,0.7431602263117056,0.5407884963695934,0.08597194487291845,0.4127991318412616
167,俯卧撑_167,0.6665375258369137,0.6530612244897959,0.0,0.3715162446951845,0.8217036385174813,0.06663461991922412,0.15851129426164057,0.356060606060606,0.5555555555555556,0.6324332752642904,0.9747691992150733,0.8258694129132066,0.20154131820937918
168,硬拉_168,0.710215351112112,0.22448979591836735,1.0,0.9129339548591722,0.5856043825787848,0.1371199010245549,0.15811427391172164,0.6944444444444444,0.7777777777777778,0.0795777990793871,0.13547927870142898,0.6551249018416002,0.22513508399853258
169,划船_169,0.8265510047787343,0.4897959183673469,0.0,0.8643030453732937,0.25280000373557354,0.7135387458940156,0.09877517900251397,0.16666666666666666,0.4444444444444444,0.5444553455306155,0.51720211724571,0.29934975901998,0.7609795482326154
170,单车_170,0.39996776132047873,0.4489795918367347,1.0,0.9763910264682505,0.7239266016516228,0.8410993236915953,0.7814703659638145,0.255050505050505,0.2222222222222222,0.4778060256810923,0.535470688957685,0.8241380243003869,0.11791430540557216
171,游泳_171,0.0,0.02040816326530612,1.0,0.744768506025959,0.7421082594309891,0.8340743539142447,0.30785587000860315,0.9747474747474747,0.2222222222222222,0.6858862546843062,0.7871130261449021,0.8569465788027076,0.8962680803980806
172,拉伸_172,0.019477150330581956,1.0,1.0,0.6301052848477682,0.7469330229156579,0.9363340893527003,0.9916028059756496,0.37121212121212116,0.7777777777777778,0.43269599310339824,0.02231704377000415,0.09409930418470534,0.465619192907434
173,普拉提_173,0.49883765935899427,0.12244897959183673,1.0,0.20594905796150917,0.40601342136620006,0.12282355049757132,0.7517135408598081,0.7348484848484849,0.2222222222222222,0.05925049997285651,0.18019862353608918,0.7132289247053131,0.40426333117516383
174,箭步蹲_174,0.5853422036303226,0.5714285714285714,1.0,0.44380705025341877,0.8017579962438937,0.0,0.10719842442523707,0.3686868686868687,0.5555555555555556,0.40227151568545044,0.8334191248739374,0.5108421129255356,0.9241803887719895
175,哑铃弯举_175,0.42411404927646856,0.10204081632653061,0.0,0.15277126615913109,0.13276476807392684,0.9857620575922437,0.3489311314421822,0.34848484848484845,1.0,0.4296047494708772,0.5013482115788201,0.4613510554147546,0.45878790859099
176,仰卧起坐_176,0.7212110532638256,0.6938775510204082,1.0,0.060013927070795725,0.281763648216288,0.07735293692149649,0.4762900445183349,0.41919191919191917,1.0,0.3904145621369506,1.0,0.13267962326092328,0.32472240514430295
177,登山跑_177,0.5280032440532332,0.5102040816326531,1.0,0.5949897832937548,0.3711733260512612,0.08913528726847875,0.4982533745908697,0.8863636363636362,0.8888888888888888,0.5376853439253627,0.42475722278666933,0.7621811568007957,0.15137645839069463
178,开合跳_178,0.16995762119875546,0.9591836734693877,0.0,0.597526977053711,0.3664879228665034,0.9222331055125441,0.15957008756254415,0.36616161616161613,0.8888888888888888,0.08535462387875276,0.5653508070188616,0.25573137813366525,0.9227686270706162
179,战绳_179,0.3530607989537135,0.7346938775510204,1.0,0.46147540424506067,0.3823301392552847,0.02978579870018354,0.193163673469402,0.744949494949495,0.3333333333333333,0.010997208291745414,0.6181482998746314,0.09727795611511623,0.14859395071516449
180,跑步_180,0.09768954529422541,1.0,1.0,0.2806788681143708,0.7759401220235573,0.5692652628983773,0.9523752764877254,0.9368686868686869,0.3333333333333333,0.43848429060048716,0.10511923937915636,0.9622841237819613,0.6829818077795651
181,深蹲_181,0.954741272977883,0.8571428571428571,0.0,0.3820236841236656,0.6040262905147397,0.38552016532783057,0.4103940674214122,0.0,0.1111111111111111,0.06719032244436672,0.874929285679482,0.6615120707205295,0.33756304511124213
182,卧推_182,0.5997752985791261,0.24489795918367346,1.0,0.004787658881620738,0.21382478779775235,0.047424874054451234,0.9900484004614247,0.9570707070707071,0.8888888888888888,0.0,0.03579498764633529,0.22469438753125032,0.7839847434461509
183,引体向上_183,0.39836928216098294,0.7959183673469388,1.0,0.8956914492303327,0.424257378923373,0.7603451708775278,0.2286750560380109,0.04545454545454542,0.8888888888888888,0.002380337176629963,0.6517515462877819,0.8889858082678402,0.9274164242249157
184,瑜伽_184,0.011406905993268312,0.5714285714285714,1.0,0.45653430404894724,0.9426794138487641,0.4506232918723118,0.11943719982350086,0.3686868686868687,0.6666666666666666,0.003249528950317404,0.7581988348236481,0.006068083632759214,0.4658786821218661
185,平板支撑_185,0.20439766549823146,0.32653061224489793,0.0,0.985039553128397,0.7309095176652188,0.9161617784983128,0.31013579901973465,0.37626262626262624,0.0,0.4438030286109319,0.2617408037177764,0.791241571023349,0.4663880739245814
186,波比跳_186,0.038040388494383584,0.32653061224489793,1.0,0.5764421374167473,0.6567993174911871,0.8321201799767496,0.42183280266684425,0.14393939393939392,0.5555555555555556,0.4506614170909751,0.4407482362170411,0.5322395875660673,0.4700153528533496
187,俯卧撑_187,0.7179751605497235,0.20408163265306123,0.0,0.22145972941265327,0.7286396162577511,0.4334284846515775,0.5180852957753755,0.17424242424242425,0.1111111111111111,0.14152196344524712,0.24179467458602205,0.9880396542767905,0.7214798317026603
188,硬拉_188,0.27243006451404367,0.5714285714285714,0.0,0.8169927657946856,0.778918017748093,1.0,0.29493992336790065,0.5631313131313131,0.4444444444444444,0.18642644977091755,0.5978728304871103,0.33444032442755384,0.9129839025447779
189,划船_189,0.07788166307451087,0.061224489795918366,1.0,0.15355602692041156,0.5297400819545385,0.5668854187648135,0.062464567914826484,0.09090909090909091,0.0,0.9607171965647265,0.40429392968566025,0.16646724466653756,0.1244349882498478
190,单车_190,0.1354478057190998,0.1836734693877551,1.0,0.203002654138645,0.33841222224078854,0.8996212061424013,0.1420533614112069,0.4797979797979797,0.8888888888888888,0.10452640707220293,0.15015605263419432,0.590474105667558,0.3982409021667064
191,游泳_191,0.42310587495449087,0.6122448979591837,1.0,0.17465074221802543,0.5775728061453222,0.5417386351823106,0.41441071894283593,0.4368686868686869,0.7777777777777778,0.8269579997920156,0.012492997329306659,0.5718598383248951,0.6223355714923929
192,拉伸_192,0.9887658595360094,0.24489795918367346,1.0,0.28946123348889546,0.0038540712987112894,0.24073680360471342,0.853921615453202,0.09090909090909091,0.3333333333333333,0.5304357536517613,0.8672940814931432,0.7810244230495024,0.39472091771499385
193,普拉提_193,0.4393298733407754,0.8571428571428571,1.0,0.0,0.7347952848129442,0.40531568110881266,0.05594816972972481,0.03282828282828282,0.8888888888888888,0.12800809643647978,0.034622234600669835,0.6856657093161148,0.023922683301646014
194,箭步蹲_194,0.010315654358008177,0.8979591836734694,0.0,0.4479893569459541,0.36204652746857824,0.10217213227670459,0.6421330764801474,0.9469696969696969,0.4444444444444444,0.6533709809928968,0.8643842497099021,0.004493783005264173,0.026996958421072744
195,哑铃弯举_195,0.522835661739238,0.9387755102040817,1.0,0.35888296276587184,0.3852683106136061,0.8359254691443712,0.6251933164722822,0.41414141414141414,0.0,0.05665962414233797,0.5272936811619332,0.3970816702240392,0.7402213506271288
196,仰卧起坐_196,0.6280031792218177,0.4489795918367347,1.0,0.824713087474735,0.5473433536417476,0.9389534499424607,0.248688445828874,0.8055555555555554,0.6666666666666666,0.7024075656524496,0.09054612617319532,0.10924859525276735,0.1715387603740968
197,登山跑_197,0.8580791350186919,0.8163265306122449,1.0,0.04218268293538754,0.5302838441455603,0.11660520424004739,0.07058283591785933,0.5454545454545454,0.4444444444444444,0.11284548557421373,0.7349019294057046,0.9905827269527575,0.25085817661021
198,开合跳_198,0.7355890383032107,0.20408163265306123,0.0,0.26368017492860507,0.018652445993868748,0.9596287151314461,0.042617340113451016,0.9595959595959596,0.8888888888888888,0.6728497821306811,0.32013553061946615,0.005211516582098549,0.2414970242831564
199,战绳_199,0.7148571354262341,1.0,0.0,0.39746684113649644,0.7928078544759372,0.5870175200321646,0.4931803590531979,0.28787878787878785,1.0,0.8967227734414707,0.4893364704212787,0.131601252175804,0.5873027662161217
